location_key,province_code,province_name,commune_code,commune_name,latitude,longitude,region,climate_zone
194,08,Tuyên Quang,00733,Xã Sà Phìn,23.2569283,105.2499976,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
3169,08,Tuyên Quang,00745,Xã Phố Bảng,22.4542681,105.0849943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
196,08,Tuyên Quang,00763,Xã Lũng Phìn,23.1354120,105.2792054,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
197,08,Tuyên Quang,00769,Xã Mèo Vạc,23.1633187,105.4104440,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
198,08,Tuyên Quang,00778,Xã Sơn Vĩ,23.2466028,105.4695338,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
199,08,Tuyên Quang,00787,Xã Sủng Máng,23.1645160,105.3186641,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
200,08,Tuyên Quang,00802,Xã Khâu Vai,23.1138379,105.4805811,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
201,08,Tuyên Quang,00808,Xã Tát Ngà,23.0868802,105.3662019,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
202,08,Tuyên Quang,00817,Xã Niêm Sơn,23.0365596,105.4210151,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
203,08,Tuyên Quang,00820,Xã Yên Minh,23.1172045,105.1491234,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
204,08,Tuyên Quang,00829,Xã Thắng Mố,23.1939638,105.1013715,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
205,08,Tuyên Quang,00832,Xã Bạch Đích,23.1714716,105.0539034,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
206,08,Tuyên Quang,00847,Xã Mậu Duệ,23.0655917,105.2377382,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
207,08,Tuyên Quang,00859,Xã Ngọc Long,22.4542681,105.0849943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
208,08,Tuyên Quang,00865,Xã Đường Thượng,22.9855353,105.2389981,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
209,08,Tuyên Quang,00871,Xã Du Già,22.9311718,105.2229058,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
210,08,Tuyên Quang,00874,Xã Quản Bạ,23.0208257,104.9642125,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
211,08,Tuyên Quang,00883,Xã Cán Tỷ,23.1269709,105.0156665,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
212,08,Tuyên Quang,00889,Xã Nghĩa Thuận,23.1282557,104.9492024,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
213,08,Tuyên Quang,00892,Xã Tùng Vài,23.0664682,104.9169528,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
214,08,Tuyên Quang,00901,Xã Lùng Tám,23.0493090,105.0438435,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
215,08,Tuyên Quang,00913,Xã Vị Xuyên,22.6699867,104.9814888,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
216,08,Tuyên Quang,00919,Xã Minh Tân,22.9600008,104.9480136,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
217,08,Tuyên Quang,00922,Xã Thuận Hòa,22.9064961,105.0060019,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
218,08,Tuyên Quang,00925,Xã Tùng Bá,22.8763630,105.0800979,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
219,08,Tuyên Quang,00928,Xã Thanh Thủy,22.8736975,104.9041515,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
220,08,Tuyên Quang,00937,Xã Lao Chải,22.8373148,104.7683397,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
221,08,Tuyên Quang,00952,Xã Cao Bồ,22.4542681,105.0849943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
222,08,Tuyên Quang,00958,Xã Thượng Sơn,22.6554518,104.8572824,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
223,08,Tuyên Quang,00967,Xã Việt Lâm,22.6239100,104.9416755,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
224,08,Tuyên Quang,00970,Xã Linh Hồ,22.7002734,105.0589160,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
225,08,Tuyên Quang,00976,Xã Bạch Ngọc,22.5878020,105.0493450,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
226,08,Tuyên Quang,00982,Xã Minh Sơn,22.8237249,105.2005269,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
227,08,Tuyên Quang,00985,Xã Giáp Trung,22.7692094,105.3071773,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
228,08,Tuyên Quang,00991,Xã Bắc Mê,22.7382587,105.3107381,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
229,08,Tuyên Quang,00994,Xã Minh Ngọc,22.7732100,105.1684235,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
230,08,Tuyên Quang,01006,Xã Yên Cường,22.6849226,105.3781958,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
231,08,Tuyên Quang,01012,Xã Đường Hồng,22.6438905,105.4239271,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
232,08,Tuyên Quang,01021,Xã Hoàng Su Phì,22.7425331,104.6791699,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
233,08,Tuyên Quang,01024,Xã Bản Máy,22.7828728,104.5827913,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
234,08,Tuyên Quang,01033,Xã Thàng Tín,22.7651472,104.6815397,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
235,08,Tuyên Quang,01051,Xã Tân Tiến,22.7444419,104.7647480,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
236,08,Tuyên Quang,01057,Xã Pờ Ly Ngài,22.7046941,104.6251855,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
237,08,Tuyên Quang,01075,Xã Nậm Dịch,22.6579113,104.7047123,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
238,08,Tuyên Quang,01084,Xã Hồ Thầu,22.5621092,104.6869065,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
239,08,Tuyên Quang,01090,Xã Thông Nguyên,22.5208553,104.7382704,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
240,08,Tuyên Quang,01096,Xã Pà Vầy Sủ,22.6626609,104.4269013,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
241,08,Tuyên Quang,01108,Xã Xín Mần,22.7376722,104.4968458,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
242,08,Tuyên Quang,01117,Xã Trung Thịnh,22.7018506,104.5577718,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
243,08,Tuyên Quang,01141,Xã Nấm Dẩn,22.6128260,104.4850867,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
244,08,Tuyên Quang,01144,Xã Quảng Nguyên,22.5703748,104.5769871,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
245,08,Tuyên Quang,01147,Xã Khuôn Lùng,22.5177189,104.5059796,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
246,08,Tuyên Quang,01153,Xã Bắc Quang,22.4148267,104.8063603,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
247,08,Tuyên Quang,01156,Xã Vĩnh Tuy,22.2735157,104.8869298,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
248,08,Tuyên Quang,01165,Xã Đồng Tâm,22.4955037,104.9462721,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
249,08,Tuyên Quang,01171,Xã Tân Quang,22.4967572,104.8742248,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
250,08,Tuyên Quang,01180,Xã Bằng Hành,22.4327687,104.9898015,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
251,08,Tuyên Quang,01192,Xã Liên Hiệp,22.3921978,105.0344018,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
252,08,Tuyên Quang,01201,Xã Hùng An,22.3405561,104.8736617,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
253,08,Tuyên Quang,01216,Xã Đồng Yên,22.1976052,104.7754242,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
254,08,Tuyên Quang,01225,Xã Tiên Nguyên,22.5073506,104.6838061,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
255,08,Tuyên Quang,01234,Xã Yên Thành,22.4125805,104.5490560,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
256,08,Tuyên Quang,01237,Xã Quang Bình,22.4106345,104.5809892,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
257,08,Tuyên Quang,01243,Xã Tân Trịnh,22.4114851,104.7150297,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
258,08,Tuyên Quang,01246,Xã Bằng Lang,22.3638902,104.6360103,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
259,08,Tuyên Quang,01255,Xã Xuân Giang,22.3211322,104.6686158,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
260,08,Tuyên Quang,01261,Xã Tiên Yên,22.2802761,104.7079475,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
185,08,Tuyên Quang,02212,Phường Nông Tiến,21.8145424,105.2266967,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
186,08,Tuyên Quang,02215,Phường Minh Xuân,21.8212434,105.1832971,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
261,08,Tuyên Quang,02221,Xã Nà Hang,22.3481955,105.3818946,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
262,08,Tuyên Quang,02239,Xã Thượng Nông,22.6100639,105.5036792,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
263,08,Tuyên Quang,02245,Xã Côn Lôn,22.5280010,105.4410946,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
264,08,Tuyên Quang,02248,Xã Yên Hoa,22.4542681,105.0849943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
265,08,Tuyên Quang,02260,Xã Hồng Thái,22.4199241,105.5052071,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
266,08,Tuyên Quang,02266,Xã Lâm Bình,22.4542681,105.0849943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
267,08,Tuyên Quang,02269,Xã Thượng Lâm,22.4775463,105.2990314,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
268,08,Tuyên Quang,02287,Xã Chiêm Hóa,22.1439406,105.2714938,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
269,08,Tuyên Quang,02296,Xã Bình An,22.3681165,105.1869619,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
270,08,Tuyên Quang,02302,Xã Minh Quang,22.3245254,105.1876469,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
271,08,Tuyên Quang,02305,Xã Trung Hà,22.2988985,105.1071013,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
272,08,Tuyên Quang,02308,Xã Tân Mỹ,22.2565961,105.1988525,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
273,08,Tuyên Quang,02317,Xã Yên Lập,22.2180738,105.3466424,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
274,08,Tuyên Quang,02320,Xã Tân An,22.1927554,105.2088412,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
275,08,Tuyên Quang,02332,Xã Kiên Đài,22.1755791,105.3462261,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
276,08,Tuyên Quang,02350,Xã Kim Bình,22.0936018,105.3113856,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
277,08,Tuyên Quang,02353,Xã Hòa An,22.0939460,105.2431425,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
278,08,Tuyên Quang,02359,Xã Tri Phú,22.0207272,105.4095999,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
279,08,Tuyên Quang,02365,Xã Yên Nguyên,22.0680474,105.1742812,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
280,08,Tuyên Quang,02374,Xã Hàm Yên,22.0394107,105.0347046,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
281,08,Tuyên Quang,02380,Xã Bạch Xa,22.2254306,104.9701208,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
282,08,Tuyên Quang,02392,Xã Phù Lưu,22.1657182,105.0161038,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
283,08,Tuyên Quang,02398,Xã Yên Phú,22.1247355,104.9883599,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
284,08,Tuyên Quang,02404,Xã Bình Xa,22.0543609,105.1190845,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
285,08,Tuyên Quang,02407,Xã Thái Sơn,21.9918063,105.0685173,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
286,08,Tuyên Quang,02419,Xã Thái Hòa,21.9689453,105.0965433,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
287,08,Tuyên Quang,02425,Xã Hùng Đức,21.9137382,105.1000733,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
288,08,Tuyên Quang,02434,Xã Lực Hành,22.0104218,105.2095842,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
289,08,Tuyên Quang,02437,Xã Kiến Thiết,22.0023994,105.3204131,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
290,08,Tuyên Quang,02449,Xã Xuân Vân,21.9451553,105.2271366,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
291,08,Tuyên Quang,02455,Xã Hùng Lợi,21.8945531,105.4680204,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
292,08,Tuyên Quang,02458,Xã Trung Sơn,21.8765036,105.4302871,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
293,08,Tuyên Quang,02470,Xã Tân Long,21.8734321,105.2266860,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
294,08,Tuyên Quang,02473,Xã Yên Sơn,21.8797832,105.1377982,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
295,08,Tuyên Quang,02494,Xã Thái Bình,21.7973395,105.2599990,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
187,08,Tuyên Quang,02509,Phường Mỹ Lâm,21.7705548,105.1313817,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
188,08,Tuyên Quang,02512,Phường An Tường,21.7905753,105.2179742,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
189,08,Tuyên Quang,02524,Phường Bình Thuận,21.7225288,105.2301793,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
296,08,Tuyên Quang,02530,Xã Nhữ Khê,21.6995116,105.1759225,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
297,08,Tuyên Quang,02536,Xã Sơn Dương,21.6982755,105.3916841,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
298,08,Tuyên Quang,02545,Xã Tân Trào,21.7745505,105.4442417,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
299,08,Tuyên Quang,02548,Xã Bình Ca,21.7368552,105.2832145,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
300,08,Tuyên Quang,02554,Xã Minh Thanh,21.7534019,105.4260192,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
301,08,Tuyên Quang,02572,Xã Đông Thọ,21.6518670,105.2777402,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
302,08,Tuyên Quang,02578,Xã Tân Thanh,21.6262648,105.4103304,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
303,08,Tuyên Quang,02608,Xã Hồng Sơn,21.5932234,105.2911357,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
304,08,Tuyên Quang,02611,Xã Phú Lương,21.5415335,105.4321984,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
305,08,Tuyên Quang,02620,Xã Sơn Thủy,21.5702330,105.4670936,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
306,08,Tuyên Quang,02623,Xã Trường Sinh,21.5502764,105.3157917,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
307,11,Điện Biên,03127,Phường Điện Biên Phủ,21.4140962,103.0576943,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
308,11,Điện Biên,03151,Phường Mường Lay,21.6255995,103.1156844,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
310,11,Điện Biên,03158,Xã Sín Thầu,22.3958973,102.2745720,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
311,11,Điện Biên,03160,Xã Mường Nhé,21.6255995,103.1156844,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
312,11,Điện Biên,03162,Xã Nậm Kè,22.0619829,102.5143555,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
313,11,Điện Biên,03163,Xã Mường Toong,22.1839144,102.5818160,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
314,11,Điện Biên,03164,Xã Quảng Lâm,21.6255995,103.1156844,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
315,11,Điện Biên,03166,Xã Mường Chà,21.9786223,102.7777717,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
316,11,Điện Biên,03169,Xã Nà Hỳ,21.8333380,102.7325616,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
317,11,Điện Biên,03172,Xã Na Sang,21.7755238,103.0614101,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
318,11,Điện Biên,03175,Xã Chà Tở,21.9896598,102.9376092,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
319,11,Điện Biên,03176,Xã Nà Bủng,21.7258132,102.7160411,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
320,11,Điện Biên,03181,Xã Mường Tùng,21.9519678,103.0926433,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
321,11,Điện Biên,03193,Xã Pa Ham,21.8913285,103.2239097,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
3170,11,Điện Biên,03194,Xã Nậm Nèn,21.6255995,103.1156844,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
323,11,Điện Biên,03199,Xã Si Pa Phìn,21.8098376,102.9201731,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
324,11,Điện Biên,03202,Xã Mường Pồn,21.5869655,103.0296833,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
325,11,Điện Biên,03203,Xã Na Son,21.2972456,103.2143726,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
326,11,Điện Biên,03208,Xã Xa Dung,21.3182894,103.2995758,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
327,11,Điện Biên,03214,Xã Mường Luân,21.2469241,103.3801762,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
328,11,Điện Biên,03217,Xã Tủa Chùa,21.8221187,103.3617164,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
329,11,Điện Biên,03220,Xã Tủa Thàng,22.0324290,103.4386917,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
330,11,Điện Biên,03226,Xã Sín Chải,22.0538305,103.3480596,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
331,11,Điện Biên,03241,Xã Sính Phình,21.9436694,103.3270886,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
332,11,Điện Biên,03244,Xã Sáng Nhè,21.8465622,103.4586649,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
333,11,Điện Biên,03253,Xã Tuần Giáo,21.6307492,103.4439122,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
334,11,Điện Biên,03256,Xã Mường Ảng,21.6255995,103.1156844,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
335,11,Điện Biên,03260,Xã Pú Nhung,21.7226384,103.4901395,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
336,11,Điện Biên,03268,Xã Mường Mùn,21.7248422,103.3184198,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
337,11,Điện Biên,03283,Xã Chiềng Sinh,21.6100291,103.3363912,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
338,11,Điện Biên,03295,Xã Quài Tở,21.5417485,103.4569434,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
339,11,Điện Biên,03301,Xã Búng Lao,21.5463226,103.2891237,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
340,11,Điện Biên,03313,Xã Mường Lạn,21.4514940,103.3176827,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
341,11,Điện Biên,03316,Xã Nà Tấu,21.5624221,103.1443005,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
342,11,Điện Biên,03325,Xã Mường Phăng,21.4726893,103.1044667,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
343,11,Điện Biên,03328,Xã Thanh Nưa,21.4215085,102.9733819,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
309,11,Điện Biên,03334,Phường Mường Thanh,21.3662597,103.0342256,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
344,11,Điện Biên,03349,Xã Thanh Yên,21.3060702,102.9473232,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
345,11,Điện Biên,03352,Xã Thanh An,21.3018221,103.0464810,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
346,11,Điện Biên,03356,Xã Sam Mứn,21.2072348,102.9486785,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
347,11,Điện Biên,03358,Xã Núa Ngam,21.1792549,103.0525592,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
348,11,Điện Biên,03368,Xã Mường Nhà,21.0277314,103.1676378,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
349,11,Điện Biên,03370,Xã Pu Nhi,21.3456912,103.1344866,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
350,11,Điện Biên,03382,Xã Phình Giàng,21.1251928,103.2244561,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
351,11,Điện Biên,03385,Xã Tìa Dình,21.1414586,103.3380428,Bắc Bộ,Nhiệt đới gió mùa có mùa đông lạnh
